"customer_id","spend","first_month","items_in_first_month","region","loyalty_years","joining_month","promotion"
1107,138.22,11.56,4,"Asia/Pacific","0-1","Jan","Yes"
1108,129.62,20.24,12,"Asia/Pacific","10+","Jun","Yes"
1109,76.49,22.23,12,"Americas","1-3","Dec","No"
1110,137,11.62,5,"Europe","0-1","Jan","Yes"
1113,143.68,23.09,8,"Americas","5-10","May","Yes"
1114,146.39,19.7,5,"Middle East/Africa","0-1","Sep","Yes"
1115,138.48,18.55,5,"Asia/Pacific","5-10","Oct","Yes"
1116,146.26,20.16,12,"Asia/Pacific","0-1","Jun","No"
1117,129.44,20.48,6,"Americas","10+","Sep","Yes"
1118,148.51,22.1,13,"Asia/Pacific","0-1","Aug","Yes"
1119,137.62,11.54,5,"Middle East/Africa","0-1","Jan","No"
1121,71.1,16.44,15,"Asia/Pacific","1-3","Mar","Yes"
1124,79.99,25.29,11,"Americas","1-3","Apr","Yes"
1125,140.71,20.37,8,"Middle East/Africa","5-10","Jul","Yes"
1129,70.15,15.43,10,"Americas","1-3","Feb","No"
1130,74.75,20.44,12,"Americas","1-3","Jun","No"
1131,135.66,14.8,10,"Americas","5-10","Feb","No"
1132,138.55,18.4,5,"Europe","5-10","Oct","No"
1133,137.08,11.86,6,"Middle East/Africa","0-1","Jan","Yes"
1134,142.35,22.81,14,"Americas","5-10","Aug","Yes"
1135,141.81,15.69,11,"Europe","0-1","Feb","No"
1137,132.1,23.1,10,"Europe","10+","May","Yes"
1138,153.55,25.39,11,"Europe","3-5","Apr","No"
1140,153.71,25.58,11,"Americas","3-5","Apr","No"
1141,137.07,11.71,5,"Europe","0-1","Jan","Yes"
1142,146.52,18.27,6,"Middle East/Africa","3-5","Oct","Yes"
1143,145.71,25.75,11,"Asia/Pacific","5-10","Apr","No"
1144,148.55,20.13,12,"Europe","3-5","Jun","Yes"
1147,77.94,23.08,8,"Americas","1-3","May","Yes"
1148,135.45,15.49,10,"Asia/Pacific","5-10","Feb","No"
1149,151.56,25.52,11,"Middle East/Africa","0-1","Apr","Yes"
1150,131.8,21.71,13,"Europe","10+","Aug","Yes"
1152,77.49,22.58,13,"Asia/Pacific","1-3","Aug","Yes"
1153,144.85,17.32,14,"Americas","3-5","Mar","No"
1154,145.85,20.14,5,"Middle East/Africa","0-1","Sep","Yes"
1155,79.99,25.36,11,"Americas","1-3","Apr","No"
1156,148.29,20.41,7,"Europe","3-5","Jul","No"
1157,128.07,18.28,5,"Asia/Pacific","10+","Oct","No"
1158,71.21,17.25,15,"Europe","1-3","Mar","Yes"
1160,148.92,20.11,7,"Americas","3-5","Jul","Yes"
1161,148.82,22.07,14,"Middle East/Africa","0-1","Aug","No"
1162,142.1,21.84,13,"Europe","5-10","Dec","No"
1163,74.74,20.38,12,"Europe","1-3","Jun","No"
1165,151.43,22.92,8,"Asia/Pacific","3-5","May","No"
1166,146.35,20.26,12,"Asia/Pacific","0-1","Jun","Yes"
1167,146.63,18.26,6,"Asia/Pacific","3-5","Oct","No"
1168,146.24,20.36,8,"Middle East/Africa","0-1","Jul","No"
1169,148.33,20.54,12,"Europe","3-5","Jun","Yes"
1171,142.42,14.03,8,"Middle East/Africa","3-5","Nov","No"
1173,140.36,20.45,5,"Europe","5-10","Sep","Yes"
1174,75.62,21.05,7,"Americas","1-3","Jul","No"
1175,129.7,19.96,8,"Americas","10+","Sep","Yes"
1176,75.32,19.99,7,"Middle East/Africa","1-3","Jul","No"
1177,74.5,20.16,5,"Europe","1-3","Sep","Yes"
1178,146.21,20.21,12,"Europe","0-1","Jun","Yes"
1180,127.69,18.17,6,"Americas","10+","Oct","Yes"
1181,132.39,23.45,8,"Americas","10+","May","Yes"
1183,146.66,20.43,8,"Europe","0-1","Jul","No"
1184,137.26,12.07,5,"Asia/Pacific","0-1","Jan","No"
1185,140.62,20.4,12,"Europe","5-10","Jun","No"
1186,131.55,22.45,13,"Asia/Pacific","10+","Aug","Yes"
1187,141.19,15.34,11,"Asia/Pacific","0-1","Feb","Yes"
1188,131.08,22.16,12,"Middle East/Africa","10+","Dec","No"
1189,146.21,21.04,8,"Americas","0-1","Jul","No"
1190,135.42,15.26,10,"Americas","5-10","Feb","Yes"
1192,151.47,25.49,11,"Europe","0-1","Apr","No"
1193,137.51,11.52,5,"Europe","0-1","Jan","No"
1194,71,16.72,15,"Europe","1-3","Mar","Yes"
1195,130.14,20.47,7,"Europe","10+","Jul","No"
1200,134.87,25.46,11,"Middle East/Africa","10+","Apr","Yes"
1201,127.7,18.23,6,"Middle East/Africa","10+","Oct","Yes"
1203,147.94,22.37,14,"Europe","0-1","Aug","Yes"
1204,72.87,18.11,6,"Asia/Pacific","1-3","Oct","Yes"
1205,143.91,15.08,10,"Americas","3-5","Feb","No"
1208,143.37,22.76,8,"Americas","5-10","May","Yes"
1209,150.74,22.96,9,"Middle East/Africa","3-5","May","Yes"
1210,137.21,11.33,5,"Americas","0-1","Jan","No"
1211,144.1,22.65,8,"Asia/Pacific","5-10","May","No"
1212,137.82,11.13,5,"Asia/Pacific","0-1","Jan","Yes"
1213,146.73,20.37,7,"Europe","0-1","Jul","No"
1214,142.66,14.23,8,"Middle East/Africa","3-5","Nov","No"
1215,137.26,11.24,5,"Middle East/Africa","0-1","Jan","Yes"
1217,134.3,13.8,8,"Europe","5-10","Nov","Yes"
1218,137.23,10.98,5,"Asia/Pacific","0-1","Jan","No"
1219,146.65,18.32,5,"Asia/Pacific","3-5","Oct","Yes"
1220,66.55,11.62,5,"Asia/Pacific","1-3","Jan","Yes"
1221,70.06,15.17,10,"Americas","1-3","Feb","No"
1222,148.19,22.44,13,"Europe","0-1","Aug","Yes"
1223,75.77,20.17,5,"Americas","1-3","Sep","No"
1224,141.31,15.41,11,"Asia/Pacific","0-1","Feb","No"
1226,137.37,11.03,5,"Americas","0-1","Jan","Yes"
1227,142.49,14.28,8,"Asia/Pacific","3-5","Nov","No"
1228,146.24,20.07,12,"Middle East/Africa","0-1","Jun","No"
1229,137.33,11.2,5,"Americas","0-1","Jan","Yes"
1230,140.54,21.74,5,"Americas","5-10","Sep","No"
1232,140.53,20.55,5,"Asia/Pacific","5-10","Sep","Yes"
1233,148.02,20.74,5,"Middle East/Africa","3-5","Sep","Yes"
1234,137.8,12.45,5,"Middle East/Africa","0-1","Jan","No"
1235,151.29,25.33,11,"Asia/Pacific","0-1","Apr","No"
1236,131.09,21.89,12,"Americas","10+","Dec","No"
1237,69.54,15.24,10,"Europe","1-3","Feb","No"
1238,135.29,15.07,10,"Europe","5-10","Feb","Yes"
1239,129.68,20.38,12,"Middle East/Africa","10+","Jun","No"
1240,143.43,14.98,11,"Americas","3-5","Feb","Yes"
1241,141.25,15.16,10,"Europe","0-1","Feb","Yes"
1244,142.48,16.55,15,"Europe","0-1","Mar","No"
1245,148.5,20.22,12,"Asia/Pacific","3-5","Jun","Yes"
1246,71.24,16.69,14,"Middle East/Africa","1-3","Mar","Yes"
